		M	T	W	R	F	Hourly total	Hourly Target
08:30	3.0	3.0	3.0	3.0	1.0	13.0    	13      
09:30	2.0	3.0	2.0	4.0	0.0	11.0    	13      
10:30	2.0	3.0	2.0	3.0	0.0	10.0    	13      
11:30	2.0	4.0	2.0	5.0	0.0	13.0    	13      
12:30	1.0	4.5	1.0	5.5	1.0	13.0    	13      
13:30	1.0	5.0	1.0	5.0	1.0	13.0    	13      
14:30	3.0	3.0	3.0	3.0	1.0	13.0    	13      
15:30	1.0	1.0	4.0	2.0	1.0	9.0     	13      
16:30	0.0	0.0	3.0	1.0	1.0	5.0     	13      
17:30	0.0	0.0	1.5	0.5	0.5	2.5     	13      
